Date,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Espresso,Herbal Tea,Tea,Regular,East,South,West,Small Market,Colorado,Connecticut,Florida,Illinois,Iowa,Louisiana,Massachusetts,Missouri,Nevada,New Hampshire,New Mexico,New York,Ohio,Oklahoma,Oregon,Texas,Utah,Washington,Wisconsin
2010-07-01,10.0,30.0,50.0,80.0,0.0,49.0,89.0,40.0,49.0,15.0,219.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-08-01,0.0,20.0,40.0,60.0,-9.0,36.0,65.0,29.0,45.0,11.0,215.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-09-01,0.0,20.0,30.0,50.0,-12.0,30.0,54.0,24.0,42.0,9.0,212.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-10-01,10.0,10.0,30.0,40.0,-12.0,31.0,56.0,25.0,43.0,9.0,209.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-11-01,0.0,30.0,40.0,70.0,-3.0,42.0,76.0,34.0,45.0,12.0,211.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-12-01,0.0,10.0,30.0,40.0,-16.0,25.0,45.0,20.0,41.0,7.0,218.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-01-01,0.0,20.0,40.0,60.0,-12.0,36.0,73.0,29.0,46.0,11.0,169.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-02-01,0.0,20.0,40.0,60.0,-9.0,38.0,72.0,30.0,44.0,11.0,165.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-01,0.0,30.0,40.0,70.0,-6.0,42.0,80.0,33.0,46.0,12.0,162.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-04-01,0.0,20.0,40.0,60.0,-13.0,36.0,69.0,29.0,45.0,11.0,169.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-05-01,0.0,30.0,40.0,70.0,-4.0,42.0,75.0,34.0,42.0,12.0,182.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-06-01,0.0,30.0,40.0,70.0,-4.0,43.0,77.0,35.0,43.0,13.0,204.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-07-01,10.0,30.0,50.0,80.0,0.0,49.0,88.0,40.0,46.0,15.0,219.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-08-01,0.0,20.0,40.0,60.0,-12.0,36.0,64.0,29.0,42.0,11.0,215.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-09-01,0.0,20.0,30.0,50.0,-18.0,30.0,58.0,24.0,42.0,9.0,212.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-10-01,10.0,10.0,30.0,40.0,-18.0,31.0,60.0,25.0,43.0,9.0,209.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-11-01,0.0,30.0,40.0,70.0,-4.0,42.0,81.0,34.0,45.0,12.0,211.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-12-01,0.0,10.0,30.0,40.0,-24.0,25.0,48.0,20.0,41.0,7.0,218.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-10-01,100.0,80.0,120.0,200.0,116.0,111.0,199.0,76.0,33.0,21.0,580.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-01,120.0,100.0,150.0,250.0,157.0,139.0,262.0,95.0,40.0,26.0,821.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-01,30.0,50.0,70.0,120.0,20.0,66.0,134.0,54.0,56.0,20.0,312.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-01,30.0,70.0,80.0,150.0,34.0,82.0,159.0,67.0,59.0,25.0,391.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-01,30.0,100.0,130.0,230.0,25.0,132.0,242.0,95.0,115.0,86.0,554.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-11-01,30.0,90.0,130.0,220.0,24.0,130.0,239.0,94.0,114.0,85.0,694.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-05-01,70.0,90.0,110.0,200.0,47.0,92.0,170.0,78.0,45.0,24.0,995.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-07-01,90.0,90.0,130.0,220.0,56.0,103.0,189.0,86.0,47.0,26.0,1081.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-10-01,120.0,110.0,140.0,250.0,48.0,94.0,174.0,80.0,46.0,24.0,1055.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-01,50.0,80.0,90.0,170.0,58.0,82.0,161.0,69.0,43.0,21.0,965.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-01,70.0,90.0,110.0,200.0,65.0,92.0,168.0,78.0,42.0,24.0,995.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-09-01,30.0,30.0,50.0,80.0,21.0,43.0,76.0,33.0,22.0,10.0,577.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-12-01,30.0,30.0,40.0,70.0,19.0,32.0,60.0,24.0,19.0,7.0,567.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-01,50.0,40.0,70.0,110.0,62.0,82.0,129.0,48.0,34.0,14.0,351.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-04-01,50.0,40.0,60.0,100.0,47.0,72.0,121.0,49.0,25.0,13.0,779.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-09-01,60.0,40.0,70.0,110.0,50.0,75.0,126.0,51.0,25.0,14.0,857.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-01,50.0,20.0,50.0,70.0,44.0,48.0,91.0,33.0,21.0,9.0,777.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-01-01,50.0,50.0,80.0,130.0,47.0,89.0,150.0,61.0,42.0,19.0,390.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-01,50.0,50.0,80.0,130.0,73.0,89.0,168.0,61.0,44.0,19.0,390.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-03-01,40.0,40.0,70.0,110.0,56.0,77.0,137.0,52.0,39.0,16.0,376.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-01,30.0,30.0,60.0,90.0,46.0,67.0,120.0,46.0,36.0,14.0,454.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-07-01,0.0,40.0,50.0,90.0,-6.0,66.0,113.0,47.0,72.0,42.0,622.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-01,10.0,50.0,80.0,130.0,1.0,87.0,160.0,63.0,86.0,57.0,521.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-05-01,10.0,50.0,80.0,130.0,3.0,90.0,153.0,64.0,82.0,58.0,551.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-07-01,40.0,40.0,70.0,110.0,20.0,63.0,110.0,47.0,43.0,15.0,420.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,50.0,50.0,80.0,130.0,28.0,72.0,125.0,53.0,44.0,17.0,410.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-01,50.0,60.0,80.0,140.0,47.0,77.0,143.0,57.0,45.0,18.0,323.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,60.0,40.0,70.0,110.0,39.0,71.0,131.0,52.0,45.0,17.0,405.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-01-01,50.0,60.0,80.0,140.0,42.0,83.0,140.0,57.0,41.0,18.0,364.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-01,20.0,40.0,50.0,90.0,19.0,55.0,93.0,38.0,36.0,12.0,414.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-11-01,40.0,40.0,70.0,110.0,32.0,68.0,114.0,46.0,36.0,14.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-12-01,20.0,40.0,50.0,90.0,24.0,60.0,101.0,41.0,36.0,13.0,435.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-01,50.0,60.0,80.0,140.0,65.0,83.0,157.0,57.0,43.0,18.0,364.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,40.0,40.0,70.0,110.0,43.0,64.0,114.0,43.0,35.0,13.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-01-01,20.0,60.0,90.0,150.0,0.0,87.0,150.0,63.0,87.0,57.0,435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-02-01,20.0,50.0,80.0,130.0,-3.0,75.0,129.0,54.0,78.0,49.0,427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-01,10.0,30.0,60.0,90.0,-11.0,52.0,89.0,37.0,63.0,33.0,513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,20.0,50.0,80.0,130.0,-4.0,74.0,134.0,52.0,77.0,47.0,509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,10.0,50.0,70.0,120.0,-4.0,73.0,133.0,52.0,76.0,47.0,509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-01-01,40.0,60.0,90.0,150.0,16.0,72.0,130.0,58.0,56.0,22.0,338.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-02-01,40.0,60.0,90.0,150.0,18.0,73.0,132.0,59.0,55.0,22.0,331.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-01,70.0,70.0,100.0,170.0,12.0,66.0,120.0,54.0,54.0,20.0,404.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,30.0,50.0,80.0,130.0,15.0,64.0,114.0,51.0,49.0,19.0,419.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-01,20.0,10.0,20.0,30.0,9.0,26.0,44.0,18.0,17.0,5.0,478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,30.0,10.0,30.0,40.0,17.0,29.0,49.0,20.0,16.0,5.0,464.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-01,30.0,20.0,40.0,60.0,37.0,44.0,78.0,29.0,19.0,8.0,490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-04-01,40.0,20.0,40.0,60.0,26.0,45.0,75.0,30.0,19.0,8.0,820.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-01,40.0,10.0,40.0,50.0,16.0,34.0,57.0,23.0,18.0,6.0,868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-11-01,40.0,30.0,50.0,80.0,30.0,52.0,88.0,36.0,22.0,10.0,862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-01,50.0,20.0,50.0,70.0,45.0,48.0,90.0,32.0,20.0,8.0,821.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,40.0,20.0,40.0,60.0,34.0,43.0,77.0,29.0,20.0,8.0,862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-02-01,60.0,60.0,110.0,170.0,62.0,120.0,200.0,80.0,58.0,26.0,640.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-01,60.0,60.0,110.0,170.0,92.0,120.0,213.0,80.0,58.0,26.0,640.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,100.0,90.0,160.0,250.0,142.0,172.0,283.0,114.0,64.0,37.0,810.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,70.0,80.0,130.0,210.0,129.0,150.0,265.0,99.0,63.0,32.0,798.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-01,60.0,60.0,100.0,160.0,92.0,119.0,210.0,78.0,57.0,25.0,798.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-01,80.0,50.0,100.0,150.0,76.0,127.0,218.0,91.0,51.0,28.0,656.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,20.0,20.0,30.0,50.0,13.0,30.0,50.0,20.0,17.0,5.0,482.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,20.0,20.0,30.0,50.0,19.0,30.0,53.0,20.0,17.0,5.0,482.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,10.0,40.0,70.0,110.0,-12.0,65.0,117.0,52.0,77.0,47.0,458.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,-10.0,60.0,60.0,120.0,-36.0,63.0,141.0,63.0,90.0,57.0,435.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,20.0,40.0,50.0,90.0,15.0,69.0,124.0,55.0,54.0,20.0,410.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,40.0,30.0,50.0,80.0,29.0,49.0,82.0,33.0,20.0,9.0,870.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,30.0,30.0,40.0,70.0,34.0,43.0,77.0,29.0,20.0,8.0,862.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,100.0,130.0,150.0,280.0,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,130.0,110.0,170.0,280.0,197.0,179.0,322.0,123.0,46.0,34.0,959.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,110.0,80.0,130.0,210.0,106.0,145.0,245.0,100.0,39.0,28.0,822.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,90.0,80.0,120.0,200.0,137.0,136.0,228.0,94.0,34.0,26.0,562.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,30.0,40.0,70.0,110.0,30.0,79.0,131.0,52.0,49.0,17.0,662.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,40.0,40.0,70.0,110.0,71.0,102.0,181.0,68.0,54.0,22.0,559.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,120.0,80.0,140.0,220.0,153.0,152.0,254.0,104.0,38.0,29.0,871.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,150.0,100.0,170.0,270.0,192.0,185.0,309.0,127.0,43.0,35.0,1007.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,80.0,50.0,90.0,140.0,94.0,130.0,219.0,89.0,36.0,24.0,777.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,100.0,60.0,110.0,170.0,155.0,152.0,254.0,104.0,37.0,29.0,952.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,50.0,30.0,60.0,90.0,53.0,79.0,133.0,54.0,26.0,15.0,601.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,110.0,80.0,130.0,210.0,105.0,145.0,245.0,100.0,40.0,28.0,981.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,80.0,80.0,110.0,190.0,89.0,124.0,210.0,86.0,35.0,24.0,1003.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,90.0,60.0,100.0,160.0,106.0,144.0,243.0,99.0,38.0,27.0,766.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,50.0,30.0,50.0,80.0,117.0,111.0,199.0,76.0,32.0,21.0,580.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,120.0,110.0,170.0,280.0,102.0,158.0,267.0,109.0,56.0,34.0,585.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,130.0,120.0,180.0,300.0,122.0,185.0,312.0,127.0,63.0,40.0,830.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,130.0,90.0,150.0,240.0,121.0,163.0,276.0,113.0,42.0,31.0,897.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,140.0,100.0,160.0,260.0,132.0,178.0,301.0,123.0,46.0,34.0,941.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,110.0,80.0,130.0,210.0,156.0,144.0,259.0,99.0,39.0,27.0,766.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,130.0,90.0,150.0,240.0,167.0,163.0,274.0,113.0,39.0,31.0,897.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,60.0,70.0,90.0,160.0,68.0,107.0,190.0,83.0,39.0,27.0,623.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,60.0,70.0,90.0,160.0,70.0,109.0,193.0,84.0,39.0,27.0,603.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,60.0,70.0,90.0,160.0,67.0,107.0,190.0,83.0,40.0,27.0,574.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,50.0,40.0,70.0,110.0,43.0,74.0,132.0,58.0,31.0,19.0,548.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,40.0,20.0,40.0,60.0,27.0,51.0,90.0,39.0,24.0,12.0,541.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,60.0,70.0,90.0,160.0,104.0,109.0,206.0,84.0,39.0,27.0,603.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,80.0,70.0,110.0,180.0,84.0,117.0,198.0,81.0,33.0,22.0,984.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,80.0,80.0,110.0,190.0,88.0,124.0,210.0,86.0,36.0,24.0,1003.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,140.0,100.0,160.0,260.0,184.0,178.0,298.0,123.0,42.0,34.0,947.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,80.0,60.0,110.0,170.0,125.0,118.0,212.0,81.0,34.0,22.0,588.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,50.0,40.0,70.0,110.0,79.0,79.0,142.0,54.0,26.0,15.0,601.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,50.0,60.0,100.0,160.0,59.0,114.0,189.0,75.0,55.0,24.0,549.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,40.0,50.0,90.0,140.0,49.0,102.0,170.0,68.0,53.0,22.0,559.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,50.0,60.0,90.0,150.0,59.0,114.0,189.0,75.0,55.0,24.0,659.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,40.0,50.0,80.0,130.0,47.0,101.0,168.0,67.0,54.0,22.0,677.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,50.0,50.0,90.0,140.0,61.0,96.0,159.0,64.0,48.0,21.0,593.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,40.0,50.0,80.0,130.0,59.0,90.0,160.0,60.0,50.0,19.0,656.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,120.0,90.0,150.0,240.0,135.0,136.0,228.0,94.0,35.0,26.0,608.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-02-01,120.0,100.0,150.0,250.0,100.0,137.0,232.0,95.0,37.0,26.0,809.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-04-01,120.0,90.0,150.0,240.0,95.0,132.0,223.0,91.0,37.0,25.0,777.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-01,130.0,100.0,160.0,260.0,156.0,144.0,259.0,99.0,39.0,27.0,766.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-01-01,40.0,90.0,100.0,190.0,39.0,105.0,190.0,85.0,66.0,32.0,494.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,40.0,80.0,90.0,170.0,31.0,93.0,169.0,76.0,62.0,28.0,613.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,60.0,70.0,100.0,170.0,68.0,90.0,176.0,75.0,44.0,23.0,956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,70.0,50.0,80.0,130.0,52.0,77.0,151.0,65.0,42.0,20.0,1053.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,40.0,60.0,70.0,130.0,53.0,76.0,148.0,63.0,40.0,19.0,1075.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,0.0,30.0,40.0,70.0,2.0,49.0,88.0,39.0,47.0,14.0,250.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,0.0,20.0,40.0,60.0,-6.0,42.0,80.0,33.0,46.0,12.0,190.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
